"doc_id","text","favorite_count","retweet_count","lat","lng","search_term","word","sentiment"
"xtwitter_data.csv.220","x176783626",0,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.221","x969225014527643648",0,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.222","x739960020",8,1,,,"weird accent","weird","negative"
"xtwitter_data.csv.223","x980408544947331072",1,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.223","x980408544947331072",1,0,,,"weird accent","exile","negative"
"xtwitter_data.csv.224","x1203469387992317953",0,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.225","x956732718661980160",0,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.225","x956732718661980160",0,0,,,"weird accent","fake","negative"
"xtwitter_data.csv.225","x956732718661980160",0,0,,,"weird accent","awful","negative"
"xtwitter_data.csv.226","x1298373783917600770",1,0,,,"weird accent","hung","negative"
"xtwitter_data.csv.226","x1298373783917600770",1,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.226","x1298373783917600770",1,0,,,"weird accent","interesting","positive"
"xtwitter_data.csv.227","x739165457563983872",5,0,,,"weird accent","great","positive"
"xtwitter_data.csv.227","x739165457563983872",5,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.227","x739165457563983872",5,0,,,"weird accent","like","positive"
"xtwitter_data.csv.228","x731253",10,0,,,"weird accent","well","positive"
"xtwitter_data.csv.228","x731253",10,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.229","x989936197685448705",4,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.230","x1267762290352365571",0,0,,,"weird accent","like","positive"
"xtwitter_data.csv.230","x1267762290352365571",0,0,,,"weird accent","better","positive"
"xtwitter_data.csv.230","x1267762290352365571",0,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.231","x15985960",12,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.232","x1432884848432193540",1,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.233","x722913451245326336",118,17,,,"weird accent","weird","negative"
"xtwitter_data.csv.234","x1656130920",1,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.234","x1656130920",1,0,,,"weird accent","like","positive"
"xtwitter_data.csv.235","x774568872045383680",2,0,,,"weird accent","strong","positive"
"xtwitter_data.csv.235","x774568872045383680",2,0,,,"weird accent","mistaken","negative"
"xtwitter_data.csv.235","x774568872045383680",2,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.236","x959030510482808832",0,0,,,"weird accent","love","positive"
"xtwitter_data.csv.236","x959030510482808832",0,0,,,"weird accent","weird","negative"
"xtwitter_data.csv.236","x959030510482808832",0,0,,,"weird accent","trash","negative"
